complaint_hour,fraud_amount,fraud_type,victim_district,withdrawal_lat,withdrawal_lon,hours_to_withdrawal,risk_score,cluster_id
21,20000,CreditCard,Mangalore,12.9592,77.5957,2.74,40.0,0
14,5000,CreditCard,Hubli,12.9485,77.6276,0.77,5.0,1
15,20000,NetBanking,Hubli,12.9951,77.5846,3.59,20.0,2
11,50000,Debit,Bangalore,12.9306,77.6176,2.83,50.0,1
16,20000,CreditCard,Mangalore,12.9897,77.5625,0.54,20.0,2
10,100000,Debit,Hubli,12.9677,77.5962,3.25,100.0,0
20,50000,NetBanking,Mangalore,12.959,77.6958,2.16,70.0,4
14,10000,UPI,Mysore,12.9257,77.6306,1.87,10.0,1
20,50000,UPI,Hubli,12.922,77.6323,1.05,70.0,1
22,10000,CreditCard,Mysore,12.9616,77.5871,3.08,30.0,0
20,20000,Debit,Mangalore,12.9865,77.575,2.33,40.0,2
10,5000,UPI,Hubli,12.9814,77.5998,2.76,5.0,0
22,50000,NetBanking,Hubli,12.945,77.6297,1.03,70.0,1
20,10000,CreditCard,Mysore,12.9902,77.5767,2.72,30.0,2
21,10000,NetBanking,Mangalore,12.9638,77.6079,3.55,30.0,0
20,100000,Debit,Bangalore,12.948,77.7089,0.57,100.0,4
20,20000,Debit,Bangalore,12.9441,77.6428,2.09,40.0,1
16,15000,NetBanking,Mysore,12.9311,77.6316,1.69,15.0,1
9,10000,CreditCard,Mangalore,12.9944,77.5884,3.52,10.0,0
16,15000,UPI,Mysore,12.9198,77.6057,2.8,15.0,1
11,5000,NetBanking,Bangalore,12.9787,77.5758,3.14,5.0,0
16,15000,CreditCard,Mangalore,12.9563,77.7044,3.56,15.0,4
9,100000,Debit,Mysore,12.9119,77.6143,1.73,100.0,3
14,20000,UPI,Bangalore,12.9122,77.6228,3.53,20.0,3
10,15000,UPI,Bangalore,12.9621,77.5878,1.29,15.0,0
14,50000,CreditCard,Mysore,12.9935,77.5883,3.58,50.0,2
10,100000,Debit,Mysore,13.0102,77.5845,2.4,100.0,2
16,50000,CreditCard,Mangalore,12.947,77.6127,3.65,50.0,1
22,50000,UPI,Mysore,12.9883,77.6098,1.63,70.0,0
9,15000,CreditCard,Bangalore,12.979,77.6124,3.65,15.0,0
15,5000,CreditCard,Mangalore,12.9846,77.5748,3.65,5.0,2
14,100000,Debit,Mysore,12.9026,77.6172,0.9,100.0,3
14,10000,NetBanking,Mangalore,12.9611,77.6022,1.87,10.0,0
22,5000,Debit,Hubli,12.9489,77.6315,3.97,25.0,1
15,20000,CreditCard,Mysore,12.938,77.6146,0.74,20.0,1
15,50000,CreditCard,Hubli,12.9267,77.637,3.23,50.0,1
20,15000,Debit,Mangalore,13.009,77.5796,2.34,35.0,2
11,50000,Debit,Mysore,12.9674,77.5743,2.91,50.0,0
15,5000,Debit,Bangalore,12.9905,77.5991,0.91,5.0,2
9,10000,NetBanking,Hubli,12.9884,77.5819,2.96,10.0,2
15,10000,UPI,Mysore,12.9817,77.5821,3.6,10.0,0
21,100000,UPI,Mysore,12.937,77.6339,2.74,100.0,1
10,20000,NetBanking,Hubli,13.0013,77.6087,0.72,20.0,2
11,15000,UPI,Hubli,12.8933,77.6206,1.94,15.0,3
21,50000,UPI,Mangalore,12.9583,77.7077,3.26,70.0,4
22,10000,Debit,Mysore,12.976,77.5873,3.06,30.0,0
14,15000,Debit,Mangalore,12.9623,77.6814,2.83,15.0,4
10,100000,CreditCard,Hubli,12.9776,77.5976,3.55,100.0,0
9,100000,UPI,Mysore,12.978,77.6052,3.63,100.0,0
14,20000,CreditCard,Hubli,12.9753,77.5961,4.0,20.0,0
10,5000,UPI,Hubli,12.9264,77.6174,2.44,5.0,1
20,100000,CreditCard,Hubli,12.9471,77.6389,1.07,100.0,1
14,50000,Debit,Mangalore,12.9988,77.5805,1.34,50.0,2
14,10000,NetBanking,Hubli,12.9922,77.5917,2.39,10.0,2
22,10000,UPI,Mysore,13.0079,77.5994,3.84,30.0,2
22,5000,Debit,Hubli,12.9924,77.5762,1.86,25.0,2
16,10000,UPI,Mysore,12.9739,77.6011,0.99,10.0,0
11,5000,UPI,Mysore,12.999,77.5713,2.62,5.0,2
22,5000,NetBanking,Mangalore,12.9188,77.6172,2.31,25.0,3
22,50000,CreditCard,Bangalore,12.992,77.5936,0.75,70.0,2
15,100000,NetBanking,Mangalore,13.0129,77.5813,3.29,100.0,2
16,15000,Debit,Mangalore,12.9724,77.6001,2.66,15.0,0
21,50000,UPI,Mangalore,12.9926,77.5803,1.44,70.0,2
20,50000,CreditCard,Hubli,12.9137,77.6333,3.58,70.0,1
22,100000,Debit,Mysore,12.9196,77.6395,1.17,100.0,1
16,10000,CreditCard,Mangalore,12.9683,77.5925,3.78,10.0,0
9,15000,Debit,Hubli,12.9653,77.5917,1.18,15.0,0
11,10000,NetBanking,Bangalore,12.9858,77.5697,3.95,10.0,0
10,10000,Debit,Bangalore,12.9844,77.598,1.76,10.0,0
20,100000,UPI,Mangalore,12.8979,77.5992,3.56,100.0,3
9,50000,Debit,Mysore,12.952,77.615,3.62,50.0,1
11,5000,NetBanking,Mysore,12.9485,77.7114,0.82,5.0,4
9,20000,NetBanking,Hubli,12.9134,77.6006,1.94,20.0,3
9,20000,UPI,Mangalore,12.9738,77.5843,1.57,20.0,0
20,100000,NetBanking,Hubli,12.971,77.7106,1.26,100.0,4
15,50000,NetBanking,Hubli,12.9405,77.6281,2.83,50.0,1
22,15000,NetBanking,Mangalore,13.0188,77.58,1.01,35.0,2
22,50000,UPI,Hubli,12.9894,77.5845,1.11,70.0,2
22,5000,Debit,Mangalore,12.9309,77.5999,3.02,25.0,3
16,20000,UPI,Mangalore,12.9976,77.5842,0.8,20.0,2
16,100000,Debit,Hubli,12.9711,77.5848,3.25,100.0,0
15,5000,NetBanking,Mangalore,13.0124,77.6032,1.77,5.0,2
14,50000,UPI,Hubli,12.9736,77.5856,3.87,50.0,0
14,20000,NetBanking,Bangalore,12.9445,77.7026,3.76,20.0,4
15,20000,Debit,Hubli,12.9462,77.6293,1.81,20.0,1
11,5000,UPI,Mangalore,12.91,77.6041,2.8,5.0,3
10,100000,CreditCard,Mysore,12.9903,77.5883,1.88,100.0,2
22,10000,NetBanking,Mangalore,13.0103,77.5645,0.52,30.0,2
22,50000,UPI,Bangalore,12.9875,77.6003,1.85,70.0,0
11,5000,Debit,Mysore,13.0152,77.5666,0.89,5.0,2
9,15000,UPI,Mysore,12.9875,77.5785,2.35,15.0,2
15,15000,NetBanking,Hubli,12.965,77.718,1.5,15.0,4
21,10000,Debit,Mysore,13.0083,77.5776,3.53,30.0,2
21,10000,Debit,Hubli,12.9613,77.6069,1.15,30.0,0
15,20000,CreditCard,Mangalore,12.9916,77.5963,1.77,20.0,2
15,10000,Debit,Hubli,12.9688,77.6105,1.79,10.0,0
11,100000,Debit,Mysore,12.942,77.6231,1.9,100.0,1
20,5000,NetBanking,Mysore,12.9664,77.5912,1.79,25.0,0
22,5000,UPI,Mangalore,12.9759,77.5954,1.69,25.0,0
9,100000,UPI,Mysore,12.9953,77.5783,3.83,100.0,2
20,15000,NetBanking,Mysore,12.9724,77.5733,1.62,35.0,0
15,5000,NetBanking,Bangalore,12.9646,77.6902,0.71,5.0,4
10,50000,UPI,Bangalore,12.8985,77.5931,2.58,50.0,3
11,5000,Debit,Bangalore,12.9537,77.581,3.08,5.0,0
21,5000,UPI,Mangalore,12.9281,77.644,3.64,25.0,1
11,50000,Debit,Bangalore,12.9047,77.6118,3.22,50.0,3
16,5000,CreditCard,Mangalore,12.964,77.7013,2.55,5.0,4
20,50000,NetBanking,Hubli,12.9708,77.5826,2.46,70.0,0
14,10000,UPI,Hubli,12.9497,77.6426,2.13,10.0,1
21,10000,UPI,Mysore,12.9548,77.5844,1.88,30.0,0
14,10000,CreditCard,Mysore,12.9688,77.585,0.81,10.0,0
15,15000,Debit,Mysore,12.9403,77.6172,0.8,15.0,1
11,15000,UPI,Mysore,12.9569,77.6364,1.82,15.0,1
10,10000,CreditCard,Hubli,12.9373,77.6348,3.91,10.0,1
15,10000,CreditCard,Hubli,12.9827,77.589,1.04,10.0,0
11,20000,Debit,Mysore,12.9518,77.7008,0.57,20.0,4
10,10000,NetBanking,Mysore,12.9802,77.596,1.41,10.0,0
16,100000,Debit,Mysore,12.9194,77.6165,1.75,100.0,1
16,15000,CreditCard,Mysore,12.9093,77.6092,2.31,15.0,3
22,50000,Debit,Bangalore,12.9913,77.5807,0.77,70.0,0
22,100000,UPI,Hubli,12.9403,77.6394,1.58,100.0,1
10,5000,UPI,Hubli,12.9579,77.6205,1.09,5.0,1
20,10000,CreditCard,Hubli,13.0061,77.5857,1.1,30.0,2
14,5000,UPI,Bangalore,12.9736,77.5936,0.87,5.0,0
10,5000,UPI,Mysore,12.9396,77.5992,3.46,5.0,1
10,20000,NetBanking,Bangalore,12.9784,77.5959,2.75,20.0,0
21,15000,Debit,Mysore,12.9694,77.6151,1.33,35.0,0
22,100000,UPI,Mysore,12.9649,77.5906,3.58,100.0,0
10,100000,CreditCard,Bangalore,12.9551,77.6162,1.27,100.0,1
21,20000,CreditCard,Mysore,12.9957,77.5785,3.05,40.0,2
21,100000,UPI,Mysore,12.9184,77.6121,3.96,100.0,3
21,10000,NetBanking,Bangalore,12.8971,77.6047,1.42,30.0,3
22,15000,Debit,Mysore,12.9655,77.5938,3.49,35.0,0
9,50000,NetBanking,Hubli,12.9759,77.5988,3.19,50.0,0
15,50000,NetBanking,Mysore,12.9538,77.6052,1.71,50.0,0
9,50000,CreditCard,Mangalore,13.0037,77.5938,1.49,50.0,2
11,5000,UPI,Mangalore,12.976,77.6056,2.82,5.0,0
22,10000,Debit,Bangalore,12.9147,77.6235,2.07,30.0,3
22,5000,Debit,Hubli,12.9768,77.5936,3.67,25.0,0
16,15000,CreditCard,Mysore,12.9579,77.6334,2.28,15.0,1
16,20000,NetBanking,Bangalore,12.9409,77.6117,2.68,20.0,1
15,5000,Debit,Bangalore,12.9223,77.6274,1.67,5.0,1
16,10000,UPI,Mangalore,13.0027,77.5739,1.95,10.0,2
11,100000,UPI,Hubli,13.0026,77.5959,2.17,100.0,2
11,100000,UPI,Hubli,12.9422,77.6131,3.25,100.0,1
11,5000,UPI,Hubli,12.9705,77.5866,1.99,5.0,0
22,5000,CreditCard,Mangalore,12.9061,77.6059,2.03,25.0,3
10,50000,Debit,Mangalore,12.9668,77.582,3.92,50.0,0
22,10000,Debit,Mangalore,12.9703,77.589,1.41,30.0,0
10,100000,CreditCard,Hubli,12.8807,77.6305,3.58,100.0,3
21,20000,UPI,Mangalore,12.9825,77.5908,3.09,40.0,0
15,50000,CreditCard,Hubli,12.9718,77.5829,3.31,50.0,0
11,15000,Debit,Bangalore,12.9522,77.6435,2.36,15.0,1
10,50000,Debit,Hubli,12.9732,77.6048,3.55,50.0,0
10,100000,NetBanking,Mysore,12.9734,77.5812,3.08,100.0,0
22,50000,CreditCard,Hubli,12.9311,77.6258,1.48,70.0,1
14,50000,UPI,Mysore,12.9671,77.5924,1.4,50.0,0
22,15000,NetBanking,Bangalore,12.9707,77.5938,1.07,35.0,0
22,5000,CreditCard,Hubli,13.0017,77.5694,3.86,25.0,2
20,50000,NetBanking,Bangalore,12.9644,77.5818,2.52,70.0,0
11,50000,NetBanking,Mysore,13.011,77.5589,3.75,50.0,2
21,5000,UPI,Mangalore,12.9831,77.6085,3.73,25.0,0
21,10000,NetBanking,Mysore,12.9686,77.5686,3.31,30.0,0
21,5000,UPI,Hubli,12.968,77.594,0.6,25.0,0
20,20000,UPI,Bangalore,12.9615,77.5894,3.43,40.0,0
10,20000,NetBanking,Hubli,13.0165,77.5866,2.29,20.0,2
21,10000,CreditCard,Hubli,12.926,77.6085,3.62,30.0,1
14,5000,UPI,Hubli,12.9683,77.5925,0.62,5.0,0
9,50000,Debit,Mangalore,12.9766,77.5892,3.93,50.0,0
14,10000,NetBanking,Bangalore,12.9767,77.614,1.57,10.0,0
10,10000,NetBanking,Mysore,12.9798,77.5941,2.74,10.0,0
20,5000,NetBanking,Mangalore,12.9582,77.6964,3.42,25.0,4
10,20000,NetBanking,Mangalore,12.9218,77.6037,2.19,20.0,3
16,20000,NetBanking,Mangalore,12.9721,77.5951,0.64,20.0,0
9,100000,UPI,Mangalore,12.9666,77.5809,2.77,100.0,0
20,10000,NetBanking,Mysore,13.0044,77.5794,2.7,30.0,2
20,50000,NetBanking,Hubli,12.9402,77.6192,2.13,70.0,1
16,100000,CreditCard,Mangalore,13.0134,77.5712,1.03,100.0,2
9,5000,Debit,Hubli,13.0183,77.5625,3.96,5.0,2
11,100000,Debit,Mysore,12.9143,77.6148,0.84,100.0,3
20,100000,UPI,Mangalore,12.9932,77.5842,3.05,100.0,2
21,50000,Debit,Bangalore,12.9844,77.5724,0.8,70.0,0
10,50000,CreditCard,Bangalore,13.0062,77.5551,3.24,50.0,2
20,15000,CreditCard,Mangalore,12.9915,77.5963,2.95,35.0,2
9,15000,NetBanking,Mysore,12.9954,77.5683,3.34,15.0,2
15,50000,NetBanking,Mangalore,12.908,77.6307,2.55,50.0,3
9,20000,CreditCard,Bangalore,12.9169,77.614,2.11,20.0,1
11,10000,CreditCard,Bangalore,12.9502,77.6431,2.81,10.0,1
22,10000,CreditCard,Bangalore,12.959,77.6876,2.69,30.0,4
14,20000,CreditCard,Mysore,12.9926,77.6105,3.6,20.0,0
9,5000,CreditCard,Mangalore,12.942,77.6164,2.02,5.0,1
14,5000,UPI,Bangalore,13.0007,77.5784,0.73,5.0,2
21,5000,NetBanking,Bangalore,12.9385,77.639,3.07,25.0,1
11,15000,Debit,Mangalore,13.01,77.5692,1.31,15.0,2
9,5000,CreditCard,Mangalore,13.015,77.5831,1.76,5.0,2
11,5000,CreditCard,Mangalore,12.9785,77.6093,1.56,5.0,0
16,5000,NetBanking,Mangalore,12.9605,77.5942,1.21,5.0,0
10,10000,CreditCard,Bangalore,12.9663,77.5789,3.96,10.0,0
22,20000,CreditCard,Bangalore,12.9751,77.6197,3.32,40.0,0
21,5000,CreditCard,Bangalore,12.9168,77.6242,1.01,25.0,1
9,15000,UPI,Mangalore,12.978,77.5958,3.43,15.0,0
20,10000,UPI,Bangalore,12.9341,77.6115,2.83,30.0,1
22,15000,CreditCard,Hubli,12.9375,77.6169,2.78,35.0,1
22,50000,NetBanking,Mangalore,12.9793,77.5919,3.96,70.0,2
15,50000,UPI,Mangalore,12.9812,77.5951,1.14,50.0,0
22,10000,Debit,Bangalore,12.9623,77.7107,2.44,30.0,4
22,10000,CreditCard,Hubli,12.9374,77.6335,2.77,30.0,1
10,5000,UPI,Hubli,12.9686,77.6077,3.59,5.0,0
14,5000,NetBanking,Mysore,13.0044,77.5819,1.77,5.0,2
21,15000,UPI,Bangalore,12.9589,77.5975,0.6,35.0,0
21,10000,Debit,Mangalore,12.9633,77.5882,1.08,30.0,0
11,20000,CreditCard,Bangalore,12.9634,77.5839,0.53,20.0,0
15,5000,CreditCard,Mangalore,12.9564,77.6378,3.16,5.0,1
20,5000,NetBanking,Mysore,12.9544,77.6123,3.71,25.0,1
14,5000,CreditCard,Mangalore,12.9359,77.6116,2.77,5.0,1
10,20000,UPI,Mysore,12.9646,77.5854,1.93,20.0,0
9,5000,NetBanking,Mysore,12.984,77.5906,3.73,5.0,0
15,5000,Debit,Mangalore,13.0119,77.586,0.73,5.0,2
10,50000,UPI,Mangalore,13.0242,77.5652,0.77,50.0,2
10,50000,UPI,Hubli,12.9726,77.7115,2.68,50.0,4
21,100000,Debit,Mangalore,12.9003,77.6201,3.02,100.0,3
22,15000,CreditCard,Bangalore,12.975,77.5923,2.07,35.0,0
9,20000,NetBanking,Mysore,12.9634,77.5874,2.1,20.0,0
10,50000,UPI,Mysore,12.9557,77.6245,2.01,50.0,1
15,50000,CreditCard,Mangalore,12.9794,77.5867,2.6,50.0,0
20,100000,Debit,Bangalore,12.9522,77.7108,0.77,100.0,4
16,5000,Debit,Bangalore,12.9581,77.5904,1.04,5.0,0
15,15000,Debit,Bangalore,12.9355,77.6256,2.87,15.0,1
14,100000,Debit,Mysore,12.9698,77.5986,2.29,100.0,0
11,10000,NetBanking,Bangalore,12.9785,77.6019,3.31,10.0,0
10,10000,Debit,Hubli,12.9001,77.6072,1.49,10.0,3
15,5000,UPI,Hubli,12.9835,77.6035,3.01,5.0,0
14,15000,Debit,Bangalore,12.9875,77.5835,0.84,15.0,2
22,20000,UPI,Mysore,12.9154,77.625,2.54,40.0,1
22,10000,CreditCard,Bangalore,12.9906,77.5851,2.54,30.0,0
22,20000,UPI,Hubli,12.9269,77.6321,2.84,40.0,1
16,100000,UPI,Bangalore,12.9858,77.5737,3.84,100.0,2
11,10000,UPI,Mysore,12.9776,77.5883,2.41,10.0,0
9,20000,UPI,Hubli,12.9988,77.5874,1.09,20.0,2
16,50000,NetBanking,Mangalore,13.0054,77.5827,2.1,50.0,2
9,50000,NetBanking,Mysore,12.9978,77.5837,2.62,50.0,2
11,20000,NetBanking,Hubli,12.9704,77.5992,2.21,20.0,0
9,10000,CreditCard,Mysore,12.9666,77.5928,1.62,10.0,0
10,50000,NetBanking,Bangalore,12.9913,77.5796,0.91,50.0,2
14,15000,NetBanking,Bangalore,12.9019,77.5989,2.41,15.0,3
14,100000,CreditCard,Bangalore,12.9742,77.5967,3.13,100.0,0
9,5000,UPI,Mysore,12.943,77.6202,2.67,5.0,1
22,20000,CreditCard,Bangalore,12.9393,77.63,1.87,40.0,1
22,100000,NetBanking,Mysore,13.0056,77.5717,0.71,100.0,2
11,100000,CreditCard,Mangalore,12.9731,77.5982,3.48,100.0,0
11,5000,UPI,Bangalore,12.9353,77.6036,2.54,5.0,1
21,20000,CreditCard,Bangalore,13.0028,77.6021,1.72,40.0,2
22,50000,CreditCard,Mysore,12.9564,77.6927,3.51,70.0,4
15,15000,UPI,Mangalore,12.9753,77.5977,2.26,15.0,0
9,10000,UPI,Bangalore,13.0131,77.5674,3.22,10.0,2
11,5000,NetBanking,Hubli,12.9789,77.6005,1.08,5.0,0
16,20000,CreditCard,Hubli,12.9702,77.598,1.51,20.0,0
9,20000,UPI,Mysore,13.0115,77.5887,1.44,20.0,2
15,20000,CreditCard,Mysore,12.9602,77.6028,1.35,20.0,0
11,20000,CreditCard,Mangalore,13.0006,77.5807,1.0,20.0,2
11,5000,CreditCard,Hubli,12.9359,77.623,3.62,5.0,1
16,20000,UPI,Mysore,12.9471,77.6237,1.77,20.0,1
15,50000,NetBanking,Mysore,12.9604,77.5907,0.62,50.0,0
10,15000,UPI,Hubli,13.003,77.5923,3.13,15.0,2
11,20000,CreditCard,Hubli,13.0072,77.5715,1.35,20.0,2
11,10000,CreditCard,Hubli,12.9965,77.5972,3.63,10.0,0
9,10000,UPI,Mysore,13.014,77.5785,2.68,10.0,2
9,50000,Debit,Hubli,13.0065,77.5884,0.89,50.0,2
16,5000,Debit,Mangalore,12.9838,77.6052,1.69,5.0,0
20,50000,NetBanking,Bangalore,13.0099,77.5768,0.92,70.0,2
14,5000,Debit,Hubli,12.9955,77.5833,2.45,5.0,2
22,10000,CreditCard,Bangalore,12.9809,77.5924,2.47,30.0,0
21,50000,NetBanking,Mangalore,12.9823,77.6091,1.89,70.0,0
22,10000,NetBanking,Mangalore,12.9008,77.6016,3.85,30.0,3
10,10000,NetBanking,Bangalore,12.9086,77.6131,3.17,10.0,3
11,50000,CreditCard,Bangalore,12.9664,77.6081,1.45,50.0,0
10,5000,CreditCard,Mangalore,12.9642,77.7004,3.28,5.0,4
14,100000,NetBanking,Mysore,12.8956,77.5968,1.7,100.0,3
14,100000,CreditCard,Hubli,13.004,77.5587,1.07,100.0,2
11,5000,Debit,Mysore,13.0113,77.5784,1.25,5.0,2
22,5000,Debit,Hubli,12.9676,77.6476,2.09,25.0,1
10,100000,Debit,Mysore,12.9334,77.6234,1.19,100.0,1
21,15000,NetBanking,Mangalore,12.92,77.627,3.9,35.0,3
9,15000,CreditCard,Hubli,12.9848,77.5621,3.05,15.0,2
21,50000,CreditCard,Bangalore,12.9038,77.6158,0.98,70.0,3
20,5000,Debit,Hubli,12.9766,77.6053,3.51,25.0,0
14,100000,CreditCard,Bangalore,12.9596,77.5714,3.12,100.0,0
14,100000,CreditCard,Bangalore,12.9802,77.5863,2.19,100.0,0
20,5000,Debit,Bangalore,12.9514,77.5961,2.28,25.0,0
11,10000,UPI,Mysore,12.9795,77.5934,3.56,10.0,0
9,100000,Debit,Mysore,12.9966,77.5784,2.96,100.0,2
9,5000,UPI,Bangalore,12.9315,77.611,2.12,5.0,1
10,50000,NetBanking,Mysore,12.9941,77.5852,2.52,50.0,2
22,50000,Debit,Mysore,12.9748,77.5963,3.59,70.0,0
20,100000,UPI,Mysore,12.9616,77.5928,3.96,100.0,0
22,10000,UPI,Bangalore,12.9134,77.6263,1.68,30.0,1
20,5000,UPI,Bangalore,12.9859,77.5799,2.06,25.0,0
14,50000,CreditCard,Mangalore,12.9953,77.5833,3.02,50.0,2
9,15000,Debit,Mangalore,12.9225,77.6055,2.26,15.0,3
20,5000,Debit,Bangalore,12.9031,77.5903,0.94,25.0,3
14,50000,NetBanking,Bangalore,12.911,77.6304,2.21,50.0,3
10,20000,UPI,Hubli,12.9744,77.5944,2.75,20.0,0
11,10000,Debit,Bangalore,12.9632,77.6999,2.82,10.0,4
9,50000,NetBanking,Mysore,12.9019,77.6182,1.78,50.0,3
16,20000,NetBanking,Mysore,12.9123,77.6102,1.27,20.0,3
9,20000,Debit,Mysore,12.9618,77.6076,0.97,20.0,0
22,10000,NetBanking,Hubli,12.9782,77.5891,1.45,30.0,0
11,20000,Debit,Hubli,12.9816,77.5896,2.33,20.0,0
16,15000,NetBanking,Mysore,12.9638,77.587,3.71,15.0,0
20,20000,NetBanking,Mysore,12.9175,77.6292,1.9,40.0,1
20,20000,CreditCard,Mysore,12.9829,77.5677,3.03,40.0,2
15,5000,NetBanking,Mysore,12.9508,77.5937,0.87,5.0,0
16,10000,NetBanking,Mysore,12.9701,77.5913,3.3,10.0,0
9,50000,CreditCard,Hubli,12.9612,77.5829,3.18,50.0,0
15,100000,CreditCard,Mysore,13.0058,77.5745,0.52,100.0,2
14,5000,CreditCard,Mangalore,12.9632,77.6911,0.78,5.0,4
10,10000,CreditCard,Hubli,12.9734,77.6076,3.47,10.0,0
20,10000,NetBanking,Bangalore,12.9775,77.5905,1.7,30.0,0
15,15000,Debit,Bangalore,12.9626,77.6976,2.46,15.0,4
10,5000,Debit,Bangalore,12.9601,77.6967,2.37,5.0,4
16,5000,CreditCard,Hubli,12.9996,77.5821,0.74,5.0,2
9,15000,NetBanking,Mysore,12.9913,77.5698,2.48,15.0,2
21,20000,Debit,Mysore,12.9213,77.6085,3.54,40.0,1
11,20000,CreditCard,Mysore,12.9594,77.5962,2.34,20.0,0
9,100000,CreditCard,Mangalore,12.9627,77.5997,1.01,100.0,0
14,20000,CreditCard,Mangalore,12.9719,77.5749,1.65,20.0,0
21,100000,Debit,Hubli,12.9417,77.6326,2.29,100.0,1
11,5000,UPI,Mangalore,12.9253,77.6287,3.44,5.0,1
14,50000,CreditCard,Mangalore,12.963,77.5956,2.07,50.0,0
22,5000,Debit,Hubli,12.959,77.5767,3.18,25.0,0
9,20000,NetBanking,Hubli,12.9314,77.6233,1.94,20.0,1
16,5000,NetBanking,Bangalore,12.906,77.5982,3.48,5.0,3
21,20000,Debit,Mangalore,12.9676,77.5973,2.62,40.0,0
10,50000,NetBanking,Mangalore,12.9712,77.5964,3.49,50.0,0
22,50000,Debit,Mysore,12.9649,77.6063,3.46,70.0,0
20,20000,UPI,Mangalore,12.9598,77.5995,0.86,40.0,0
9,100000,CreditCard,Bangalore,12.9834,77.5994,1.58,100.0,0
20,100000,NetBanking,Bangalore,12.9332,77.6192,2.07,100.0,1
22,10000,Debit,Mangalore,12.9456,77.6103,2.25,30.0,1
16,10000,CreditCard,Mangalore,12.9915,77.576,3.71,10.0,2
22,5000,CreditCard,Hubli,13.0136,77.5838,1.53,25.0,2
16,5000,CreditCard,Mysore,12.9915,77.5769,0.93,5.0,2
21,10000,Debit,Mysore,12.9539,77.6929,2.64,30.0,4
14,100000,UPI,Bangalore,12.9814,77.5809,3.64,100.0,0
9,10000,Debit,Mysore,12.9877,77.6029,1.42,10.0,0
9,5000,CreditCard,Hubli,12.9825,77.59,2.36,5.0,0
15,5000,Debit,Mangalore,12.9701,77.5803,1.52,5.0,0
10,15000,Debit,Bangalore,12.9048,77.6149,0.95,15.0,3
20,5000,NetBanking,Mangalore,13.0142,77.5689,1.9,25.0,2
15,100000,Debit,Bangalore,12.9563,77.6985,3.87,100.0,4
10,100000,UPI,Bangalore,12.9576,77.6005,3.85,100.0,0
21,15000,UPI,Bangalore,12.9644,77.5926,3.62,35.0,0
15,100000,Debit,Bangalore,12.9307,77.6166,1.68,100.0,1
14,10000,NetBanking,Bangalore,12.9099,77.6078,1.71,10.0,3
20,20000,NetBanking,Mangalore,12.9975,77.5727,3.8,40.0,2
21,50000,NetBanking,Hubli,12.9748,77.6111,1.98,70.0,0
10,5000,NetBanking,Bangalore,12.9614,77.71,0.69,5.0,4
14,100000,Debit,Mysore,12.9461,77.7016,3.45,100.0,4
22,5000,NetBanking,Mysore,12.9242,77.6097,1.77,25.0,1
16,20000,Debit,Bangalore,12.9938,77.5919,0.66,20.0,2
11,20000,UPI,Hubli,13.0107,77.5824,3.65,20.0,2
16,20000,NetBanking,Mysore,12.9859,77.578,2.84,20.0,2
14,10000,CreditCard,Mangalore,12.913,77.6118,3.83,10.0,3
11,20000,NetBanking,Hubli,12.9532,77.5857,3.29,20.0,0
22,5000,Debit,Mysore,13.0006,77.5854,0.79,25.0,2
9,15000,UPI,Mangalore,12.9496,77.593,0.96,15.0,0
21,5000,NetBanking,Mysore,12.9366,77.633,1.63,25.0,1
14,50000,Debit,Mangalore,12.9785,77.6004,1.06,50.0,0
11,5000,Debit,Bangalore,12.9636,77.5755,2.55,5.0,0
10,100000,NetBanking,Hubli,12.9973,77.59,1.86,100.0,2
10,5000,UPI,Mysore,12.9491,77.6316,1.99,5.0,1
9,100000,UPI,Mangalore,12.9395,77.6283,3.41,100.0,1
21,10000,CreditCard,Mangalore,12.966,77.5933,2.57,30.0,0
21,50000,Debit,Bangalore,12.9519,77.6151,2.09,70.0,1
11,10000,UPI,Mysore,12.9761,77.6968,2.89,10.0,4
15,5000,Debit,Bangalore,13.0145,77.5659,3.87,5.0,2
9,15000,CreditCard,Hubli,12.9775,77.5872,0.76,15.0,0
11,10000,Debit,Hubli,12.9574,77.5968,0.51,10.0,0
14,50000,NetBanking,Bangalore,12.9817,77.5862,3.51,50.0,0
14,100000,Debit,Hubli,12.9202,77.6236,3.48,100.0,1
11,5000,UPI,Mangalore,12.9707,77.6001,3.44,5.0,0
15,100000,UPI,Bangalore,13.0107,77.5794,0.96,100.0,2
21,100000,NetBanking,Hubli,12.9786,77.7022,2.99,100.0,4
22,5000,Debit,Bangalore,12.9977,77.5639,3.81,25.0,2
14,10000,NetBanking,Hubli,12.969,77.5912,1.33,10.0,0
11,50000,UPI,Hubli,12.9812,77.5992,1.71,50.0,0
14,10000,CreditCard,Bangalore,12.9894,77.5817,3.56,10.0,2
10,5000,CreditCard,Mangalore,12.9667,77.7153,3.64,5.0,4
10,15000,UPI,Mangalore,12.9805,77.6022,2.18,15.0,0
11,10000,NetBanking,Bangalore,12.9606,77.7039,3.25,10.0,4
14,20000,NetBanking,Hubli,12.9225,77.5967,3.79,20.0,3
11,15000,NetBanking,Hubli,12.9681,77.5869,0.84,15.0,0
11,20000,Debit,Hubli,12.939,77.6368,0.56,20.0,1
15,100000,CreditCard,Mangalore,12.9656,77.5707,2.76,100.0,0
